Eigenvalue(e   Real(S_x)   Imag(S_x)    Abs(S_x)   Real(S_y)   Imag(S_y)    Abs(S_y)   Real(S_z)   Imag(S_z)    Abs(S_z)
   37.041595   -0.000143   -0.000299    0.000331    0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.075539    0.000001    0.000003    0.000003    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.095118    0.000038    0.000043    0.000057   -0.250561   -0.383116    0.457776   -0.066797   -0.020005    0.069728
   37.095218    0.000317    0.000091    0.000330    0.034942    0.059985    0.069420   -0.430514   -0.153711    0.457132
   37.095247    0.330648    0.320387    0.460409    0.000033   -0.000005    0.000034    0.000229    0.000244    0.000335
   37.107027   -0.000000   -0.000000    0.000000   -0.000021    0.000012    0.000024    0.000008   -0.000031    0.000032
   37.107071   -0.000000    0.000000    0.000000   -0.000042    0.000033    0.000053   -0.000008    0.000015    0.000017
   37.107163   -0.000002    0.000000    0.000002    0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.109350    0.000000   -0.000000    0.000000    0.001754   -0.001504    0.002311    0.000003    0.000009    0.000010
   37.109458   -0.000000    0.000000    0.000000    0.000164   -0.000136    0.000213   -0.000484    0.003595    0.003627
   37.109858   -0.000749    0.000103    0.000756    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.112591   -0.000002    0.000002    0.000003   -0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.112960    0.000000   -0.000000    0.000000    0.000035    0.000093    0.000099   -0.000230   -0.000146    0.000273
   37.113186   -0.000000   -0.000000    0.000000    0.000137    0.000233    0.000270    0.000085    0.000039    0.000093
   37.118193   -0.000003    0.000004    0.000005    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.119096    0.000000    0.000001    0.000001    0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000
   37.129767    0.000000   -0.000000    0.000000    0.000001    0.000010    0.000010    0.000008    0.000010    0.000013
   37.129769   -0.000000    0.000000    0.000000    0.000004   -0.000012    0.000013    0.000003    0.000009    0.000010
   37.129897   -0.000006    0.000006    0.000009   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
   37.133897   -0.000003    0.000006    0.000007   -0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.134121    0.000000   -0.000000    0.000000    0.000008    0.000007    0.000010   -0.000020    0.000002    0.000020
   37.134301   -0.000000    0.000000    0.000000    0.000031    0.000010    0.000032    0.000007   -0.000001    0.000007
   37.141820    0.000003    0.000007    0.000008    0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.142185   -0.000000   -0.000000    0.000000    0.000006   -0.000004    0.000007   -0.000014    0.000017    0.000022
   37.142205   -0.000000    0.000000    0.000000    0.000007   -0.000002    0.000007   -0.000003   -0.000011    0.000012
   37.162435    0.000001    0.000000    0.000001    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.162561    0.000000    0.000000    0.000001    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.163100    0.000000   -0.000000    0.000000   -0.000252    0.000584    0.000636   -0.000009   -0.000009    0.000013
   37.163146    0.000000    0.000000    0.000000    0.000016   -0.000018    0.000024    0.000031    0.000622    0.000623
   37.163177    0.000144    0.000090    0.000170    0.000000    0.000000    0.000000   -0.000001   -0.000000    0.000001
   37.169576    0.039255    0.001004    0.039268   -0.000010   -0.000000    0.000010   -0.000024   -0.000001    0.000024
   37.169602   -0.000010   -0.000001    0.000010   -0.038737   -0.005040    0.039063   -0.000046   -0.000229    0.000234
   37.169633   -0.000007   -0.000023    0.000024    0.000232    0.000002    0.000232   -0.010958   -0.037781    0.039338
   37.171071    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.174643    0.000000   -0.000000    0.000000    0.000048    0.000003    0.000048    0.000022   -0.000012    0.000025
   37.174716   -0.000002    0.000002    0.000003   -0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.174716    0.000000    0.000000    0.000000    0.000024    0.000007    0.000025   -0.000046    0.000013    0.000048
   37.181081    0.000000    0.000000    0.000000    0.000011   -0.000155    0.000156   -0.000387   -0.000503    0.000635
   37.181093    0.000000    0.000000    0.000000   -0.000050    0.000661    0.000663   -0.000174   -0.000227    0.000286
   37.181197   -0.000191   -0.000206    0.000281    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
   37.185665   -0.000004    0.000000    0.000004    0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000
   37.185730   -0.000001    0.000000    0.000001   -0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.187535   -0.010626   -0.011747    0.015840    0.000000    0.000001    0.000001    0.000007    0.000008    0.000010
   37.187585   -0.000004   -0.000010    0.000010    0.001868   -0.005900    0.006188   -0.004970   -0.012112    0.013092
   37.187589   -0.000002   -0.000004    0.000004   -0.004017    0.012646    0.013268   -0.002352   -0.005740    0.006203
   37.199103    0.000031    0.000068    0.000075    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.237672    0.000000   -0.000000    0.000000    0.000597   -0.000487    0.000771    0.000002   -0.000024    0.000024
   37.237684    0.000000   -0.000001    0.000001   -0.000136    0.000110    0.000175    0.000242   -0.001505    0.001525
   37.237716    0.000202    0.000282    0.000347   -0.000000   -0.000000    0.000000    0.000001    0.000002    0.000002
   37.237969    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
   37.243533   -0.000041   -0.000005    0.000042    0.172240    0.087700    0.193282    0.030026   -0.008080    0.031094
   37.243547   -0.000187    0.000054    0.000194   -0.027637   -0.014055    0.031006    0.186205   -0.050201    0.192853
   37.243572    0.023130   -0.192711    0.194094   -0.000005   -0.000017    0.000018    0.000025   -0.000198    0.000199
   37.252991   -0.000001   -0.000002    0.000003   -0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000
   37.253059   -0.000000   -0.000000    0.000000   -0.000020   -0.000010    0.000023   -0.000066   -0.000012    0.000067
   37.253077   -0.000000    0.000000    0.000000    0.000052    0.000042    0.000067   -0.000022   -0.000009    0.000023
   37.259441    0.000002    0.000003    0.000004   -0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000
   37.259492   -0.000001   -0.000001    0.000001   -0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000
   37.260795   -0.000000    0.000000    0.000000   -0.000006   -0.000105    0.000106    0.000014    0.000014    0.000020
   37.260835   -0.000000   -0.000000    0.000000   -0.000002    0.000035    0.000035   -0.000245   -0.000297    0.000385
   37.260855   -0.000020   -0.000024    0.000032   -0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.264802   -0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.272089    0.000011   -0.000004    0.000012    0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.274740    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
   37.274775   -0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.276093    0.000001    0.000001    0.000001    0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.287886   -0.000000    0.000000    0.000000   -0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.288006   -0.000000   -0.000000    0.000000   -0.000000    0.000029    0.000029   -0.000355   -0.000098    0.000368
   37.288066   -0.000000    0.000000    0.000000    0.000286    0.000238    0.000372    0.000024   -0.000017    0.000029
   37.291346    0.074335    0.079529    0.108860    0.000001    0.000001    0.000001   -0.000003   -0.000003    0.000004
   37.291643   -0.000001   -0.000001    0.000001    0.058717    0.092188    0.109299    0.001448    0.000502    0.001533
   37.291692    0.000004    0.000002    0.000004   -0.000628   -0.001321    0.001462    0.097772    0.048430    0.109110
   37.296944   -0.000014   -0.000010    0.000017   -0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.297071    0.000000   -0.000008    0.000008    0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000
   37.313588    0.000003    0.000002    0.000004    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000
   37.314204    0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000
   37.349660   -0.000000    0.000000    0.000000   -0.000197   -0.000024    0.000198    0.000160   -0.000086    0.000181
   37.349668   -0.000000    0.000000    0.000000   -0.000051   -0.000018    0.000054    0.000388   -0.000266    0.000470
   37.349756   -0.000044   -0.000065    0.000079   -0.000000   -0.000000    0.000000    0.000000    0.000000    0.000000
   37.355065    0.000000   -0.000000    0.000000   -0.000010    0.000021    0.000023   -0.000006   -0.000049    0.000049
   37.355078    0.000006    0.000007    0.000009    0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.355103   -0.000000   -0.000000    0.000000   -0.000050    0.000010    0.000051   -0.000018    0.000019    0.000026
   37.365370   -0.000000   -0.000000    0.000000   -0.000056   -0.000006    0.000056    0.000101   -0.000052    0.000114
   37.365395   -0.000001    0.000002    0.000002   -0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000
   37.365398    0.000000   -0.000000    0.000000    0.000108   -0.000025    0.000111    0.000037   -0.000040    0.000055
   37.371110   -0.000002   -0.000003    0.000004    0.075275   -0.101369    0.126262   -0.002928   -0.063620    0.063688
   37.371130    0.000000   -0.000014    0.000014   -0.037910    0.051114    0.063638   -0.005781   -0.125074    0.125207
   37.371214   -0.111085   -0.083475    0.138953   -0.000003   -0.000003    0.000004    0.000012    0.000009    0.000015
   37.388099    0.000000    0.000000    0.000000   -0.000103    0.000136    0.000171   -0.000026   -0.000025    0.000036
   37.388195    0.000000    0.000000    0.000000    0.000466   -0.000536    0.000710    0.000106    0.003608    0.003610
   37.388301   -0.000279   -0.000285    0.000399    0.000000    0.000000    0.000000   -0.000001   -0.000001    0.000001
   37.396323    0.000002    0.000005    0.000005   -0.034809   -0.271377    0.273600   -0.037076   -0.033984    0.050295
   37.396405    0.000023    0.000021    0.000031    0.004449    0.049870    0.050068   -0.193987   -0.192256    0.273118
   37.396467   -0.173456   -0.214594    0.275931   -0.000002    0.000001    0.000002   -0.000020   -0.000025    0.000032
   37.427259   -0.000000   -0.000000    0.000000   -0.000019   -0.000002    0.000019   -0.000023    0.000003    0.000023
   37.427262   -0.000000    0.000000    0.000000    0.000008    0.000001    0.000009   -0.000030    0.000000    0.000030
   37.427270   -0.000018    0.000007    0.000020    0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000
   37.430404   -0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000
   37.432617   -0.000003   -0.000005    0.000006   -0.000000   -0.000000    0.000000    0.000000   -0.000000    0.000000
   37.432641    0.000000    0.000000    0.000000   -0.000032   -0.000003    0.000033   -0.000007    0.000005    0.000009
   37.432644   -0.000000   -0.000000    0.000000    0.000020    0.000006    0.000021   -0.000020    0.000006    0.000021
   37.433240    0.000000   -0.000000    0.000000    0.000076   -0.000227    0.000239   -0.000010   -0.000021    0.000024
   37.433245   -0.000041   -0.000025    0.000048    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000
   37.433284   -0.000000   -0.000000    0.000000    0.000012    0.000018    0.000021    0.000201    0.000063    0.000211
   37.443645    0.000000    0.000000    0.000000    0.000000   -0.000000    0.000000   -0.000000   -0.000000    0.000000
   37.443678   -0.000001   -0.000001    0.000001   -0.000000    0.000000    0.000000   -0.000000    0.000000    0.000000
   37.450515   -0.000000   -0.000000    0.000000   -0.000282    0.001164    0.001197    0.000118    0.000240    0.000267
   37.450545   -0.000000   -0.000001    0.000001    0.000030    0.000022    0.000038    0.000159    0.000229    0.000279
   37.450782   -0.000045   -0.000029    0.000054   -0.000000   -0.000000    0.000000    0.000001    0.000000    0.000001
   37.456530    0.000035    0.000005    0.000036    0.155342   -0.128902    0.201859   -0.006381   -0.025399    0.026188
   37.456544    0.000132    0.000606    0.000620   -0.020378    0.016311    0.026102   -0.046084   -0.196399    0.201733
   37.456552   -0.068809    0.191213    0.203216    0.000062   -0.000040    0.000074   -0.000203    0.000583    0.000617
   37.476022    0.000003    0.000000    0.000003   -0.000000   -0.000000    0.000000   -0.000000    0.000000    0.000000
   37.476759   -0.000000    0.000000    0.000000   -0.000000   -0.000026    0.000026    0.000134    0.000121    0.000180
   37.477071    0.000000    0.000000    0.000000   -0.000071   -0.000169    0.000183   -0.000026   -0.000010    0.000028
